mesh name,area,compactness,AABB_volume,diameter,eccentricity
m1308.ply,0.6514281370572674,107.36445797879276,0.1849831243883191,1.0143333922964894,12.226656085675053
m1446.ply,0.9208137794240965,52.68529834481298,0.03223418318736937,1.0005933105620703,72.44851423553833
m1320.ply,0.3916451928363902,9.159875309981919,0.24479467899099738,1.0280896427597384,22.002243321645444
m1334.ply,1.3457504269660223,1202.7174075304185,0.212612832888734,1.00009982733881,17.84452390375931
m1452.ply,0.4129038544597705,16.730012618334868,0.07949728139634442,1.007473137682088,94.16088565341339
m1485.ply,1.9234517678071263,8.99275937564872,0.20399643918011826,1.0281573139019886,13.901210128785728
m1491.ply,4.041829120132975,94.86659181517915,0.26542461717716526,1.0566831279421,13.963283463782066
m1122.ply,1.3976853720045581,171.540236707498,0.27552031958971623,1.0192900643079637,9.265013361472139
m1136.ply,0.421307280827423,115.94449068288286,0.124607747653106,1.0000493623276658,13.019943893844541
m1268.ply,0.22714847042718306,79.44197116017858,0.05246383376211411,1.000162279968935,72.78500864792699
m1532.ply,1.383245936337705,2.163941365999812,0.1797038823096555,1.0761270600356627,12.78851676687359
m1254.ply,1.6067771652066316,260.5057682957971,0.27079289099168463,1.0281743230325477,34.45928318778337
m1240.ply,0.5096093328682556,27.74936923934331,0.09868396591614648,1.0084429660263288,43.80641075202661
m1526.ply,1.4010916295098121,6.29617953337718,0.11902767338314378,1.081971338989723,28.286279054838303
m1297.ply,0.3212342497950429,119.95363949993144,0.013549944616171317,1.0049338896812345,142.23706811918296
m1283.ply,0.29981121466423744,294.6139183474213,0.07196795994846741,1.000372645207164,134.49368474405304
m1282.ply,0.31026976789283656,180.18511441921683,0.06779977049051375,1.0024288376371466,116.74389749658764
m1296.ply,0.8693464022980789,59.28975921954018,0.059565931407600914,1.0008186904774052,220.25823288862503
m737.ply,9.25464905475649,78.84712416478725,0.5441213588393845,1.1059801697239395,4.463567221289564
m1241.ply,1.2068995413611168,53.321700858507654,0.16871877630371127,1.0271505698248975,48.36339053391677
m1527.ply,2.6116096416989922,59.83018058843867,0.12308856290856118,1.0534836013411684,19.83203384444066
m1533.ply,1.3284382265158565,5.948034164599915,0.1063013991754403,1.0330644876898913,31.98471041878824
m1255.ply,1.0369788480541147,71.98782198073268,0.12321545738721129,1.0260499774106893,62.90519998525155
m1269.ply,0.1886640566846871,537.0871008081764,0.04079494979114909,1.0006582844838308,285.13984007305345
m1137.ply,0.692861694668528,496.985835344668,0.07818729647563272,1.004653514553579,35.4579772132976
m1123.ply,1.2364058098726691,81.59522843301204,0.2086980497869222,1.0305862357947677,3.735560981330192
m1490.ply,1.779835255130985,10.20372526194869,0.22618164769300764,1.0420248421257812,14.713424405433459
m1484.ply,1.0645220749109008,11.443620220375324,0.23875375445883584,1.0108453701785587,29.066934360755955
m1335.ply,1.366177502771505,1794.6955425932217,0.13561591228527847,1.001368138361726,8.637350096418722
m1453.ply,1.6862620717995973,36.57423105579084,0.30552194834696433,1.0193368579846518,4.71746639444639
m1447.ply,0.3369423172771373,10.08938883812526,0.01651379363083903,1.000021641328225,275.3239006208917
m1321.ply,0.37336363671736944,25.588429201425203,0.1986448022443857,1.0019443292137622,14.740534981017621
m1309.ply,0.3711204320720106,59.76894488119701,0.18705371355787026,1.0387637808321832,19.810665747331146
m1479.ply,1.8409862329426614,294.1692584252241,0.30760981440032253,1.0296256330467233,26.194362609654156
m1451.ply,0.8075159943662094,117.20998481525669,0.11450635690715139,1.0071215842978603,272.989352198816
m1337.ply,2.430161141654404,1.322688189394069,0.7847056551086666,1.0055960390796592,2.5769151702570663
m1323.ply,0.38166930354409145,10.10559174058687,0.4322910209975208,1.044189774138177,12.940718322033439
m1445.ply,0.7605462550914517,55.56748452235333,0.031169089986098977,1.0003562260505696,73.05993613613215
m1492.ply,3.90463183200502,531.6002809250605,0.3246104173808191,1.0622445554879405,6.941838116047184
m1486.ply,1.5914660818668063,5.681061801863467,0.17906715962634512,1.052259529762982,9.840103727186335
m1135.ply,0.8610876029129874,919.6124558245793,0.09372711702599901,1.0117662898190118,30.29315710968168
m1121.ply,0.9080595606118916,98.35127100417128,0.2605100916155152,1.000028569035449,3.937219265138836
m1519.ply,1.1617613560144808,6.773454693938801,0.09779465443979074,1.0219490136066214,25.64400169085376
m1525.ply,2.8468873946515134,76.7194144442079,0.15429444271498147,1.0311619368458405,24.132653404625643
m1243.ply,0.7338356571935616,61.485294606868514,0.1672808816016217,1.025577993313829,70.32100453866126
m1257.ply,0.4377797104756102,128.97479192342524,0.05379056275707909,1.000447870146369,69.0324718098334
m1531.ply,0.9635891293284918,2.209622202842187,0.11914252037288889,1.0293064381490549,16.389572765486182
m1280.ply,0.17555026088305262,417.83825120559345,0.051339944598897236,1.0000833386726515,43.11181591053154
m1294.ply,0.5043476714634239,43.526095668855355,0.039301460562573054,1.0018335655772637,160.52687520361022
m1295.ply,0.5963955664015123,845.2306912209625,0.023161441758384013,1.0058107417721387,972.6089116125781
m1281.ply,0.31037780331815457,188.31612830109202,0.05315818606103814,1.0026943459001731,91.87146179653301
m1256.ply,0.4382024485366841,129.29634699355398,0.053655622113046274,1.000559607697113,69.74677168736159
m1530.ply,1.5839004577761941,5.599344703101209,0.11504829041320419,1.0110643732721054,19.904175605607872
m1524.ply,1.3370665050750332,4.7079932242515845,0.1418598641380055,1.0319240326550756,19.146801667463173
m1242.ply,0.7627151138336506,58.606406816151,0.12975165797811145,1.0007267212032274,56.30027942996458
m1518.ply,1.4080672739874802,8.445268378200389,0.12531446860860718,1.0127865268615288,22.92786391286919
m1120.ply,1.709861626843526,3776.7553715935674,0.28583242995770064,1.0157099575450435,18.246571415481714
m1134.ply,0.5866095981599962,1181.3635503888336,0.07877781824738783,1.0084090261565604,36.009549923738355
m1487.ply,3.4273656402858963,164.69034206649832,0.1895499782426364,1.0937145487390993,12.046453711587564
m1493.ply,3.8881474569253456,473.893970459382,0.28361742718860544,1.0521615374830353,13.674322845387145
m1322.ply,0.3933444681561078,28.885300451175286,0.35671016785001664,1.0028325536959002,5.876318995445117
m1444.ply,1.049210194431822,28.790719239222675,0.10140825508853013,1.0015197670908742,30.054627249700655
m1450.ply,1.164602029853093,45.25056899854609,0.19332295263392713,1.000683134029585,32.646473040333916
m1336.ply,0.48469770546414426,8.446983496885755,0.23282251513300478,1.008665159807935,12.297574190000619
m1478.ply,0.5285347840611441,515.1780724850553,0.14733556156244987,1.0125982977882788,100.41839325422764
m1332.ply,0.45986508021223765,31.394479634032372,0.17296629197461258,1.0136114760802424,21.957627231204558
m1454.ply,1.3897537706813101,22.5439477214378,0.5514418071235053,1.0112367714757364,2.0854253849977846
m1440.ply,0.8671354630215532,124.82429890469135,0.04961477616282184,1.002862336027743,68.62971510444076
m1326.ply,0.7401737647496712,109.72828522038503,0.2883142525011717,1.017091753559726,9.585146020571056
m1468.ply,0.5664845100127178,27.446995687503374,0.036310313077685785,1.000004807412775,94.2000590693947
m1497.ply,1.8178669801836913,43.509018362152254,0.11513105928193301,1.04940038913042,33.1759577111388
m1483.ply,2.4589840634814273,236.31506425569017,0.19377647660736788,1.0459749981487343,28.343301622991223
m1130.ply,1.5116819070575183,62.07588759841166,0.37706098912078545,1.0145675783231778,3.503608033425583
m1124.ply,0.8396596435725736,141.10978924569733,0.144900432802884,1.013951979761616,22.715517592710537
m1118.ply,0.8638905406181037,2572.5720515742214,0.13441525573331442,1.0164928499847885,10.284748511896295
m1246.ply,0.7609105765911015,44.61954252542014,0.25907097251934963,1.0168124991541236,44.06412329427761
m1520.ply,2.0109980158223664,129.14857665964635,0.13140980435833668,1.1102953881514013,33.215441924732964
m1534.ply,1.7047639583095013,5.7141820542672574,0.14602784856799234,1.0170282389538938,21.136407150882263
m1252.ply,0.819552995634385,225.49835864873933,0.1390580965793886,1.00108562792788,88.54529720368278
m1508.ply,1.8255813577648978,148.22715125635338,0.09871819247636049,1.0678504521265897,54.67311366943885
m1285.ply,0.09127896018219424,157.7270085665612,0.031147759013590293,1.0007444283297091,66.05691674529386
m1291.ply,0.9649240207203186,77.27970927423152,0.18407747318853518,1.1296433516525903,23.02290250217756
m1290.ply,0.4821406510748557,277.49808038457184,0.05232830840233865,1.0002219446796887,117.2859602502018
m1284.ply,0.24672464889056492,496.0460263156809,0.05159859085647278,1.0009344619168965,14.33060343483851
m1509.ply,2.3198308066368534,305.5449644203501,0.21179751569215377,1.0752854735937107,19.115791507966524
m1535.ply,1.9244277921654382,59.94547038823906,0.10381771666396755,1.0467892600093789,25.57086629269588
m1253.ply,1.0724025169948552,111.9068976305562,0.14929041221889794,1.0000989071112838,36.97345507877849
m1247.ply,0.778420635950878,36.985590634226284,0.19432920982023477,1.0217920438967802,35.62376533595925
m1521.ply,1.7069809946525458,10.809852581226664,0.10882924482372713,1.0791429174532443,23.102629176437752
m1119.ply,1.3072685261108221,144.3070847511586,0.284896675969204,1.0217914890259905,5.64328118208567
m1125.ply,1.302231910551396,491.3152446300832,0.21466548262615248,1.0281464841886259,9.717616461243693
m1131.ply,0.9469702101570667,180.91613954986448,0.15616576645290703,1.027692875331131,13.59161739746483
m1482.ply,2.11802276932211,235.44484807648536,0.17961495236514946,1.0041441300071834,32.022990705199355
m1496.ply,1.5476343634930598,22.924707015361065,0.1285194589616221,1.0285715338986174,17.868611716272905
m1469.ply,0.33785357567282204,8.949078873983158,0.027820387906829922,1.0026206537471751,378.89880046041316
m1441.ply,0.9457037838195812,16.77890471551211,0.09670924489866561,1.0063574898362044,16.0871020641582
m1327.ply,0.39722755540927207,9.851212443682316,0.24533418814497532,1.0280244545671242,21.968523275129648
m1333.ply,1.4081381388750607,1141.5515449909649,0.2191005560790087,1.0003221605889026,21.443903275934105
m1455.ply,1.0026607567549346,47.2871307122328,0.2703692018791666,1.02242424497843,16.745800649894186
m1325.ply,0.6320189368257575,37.15183339513578,0.2807391841695255,1.0143181146206912,9.573572031563064
m1443.ply,0.8396343764132516,52.553459210106126,0.03383898307933152,1.0005450827662994,66.41873941373493
m1457.ply,1.4653610147412164,32.548350315844814,0.22105810105207735,1.0250982318172277,10.490984411865368
m1331.ply,1.0085957619201873,89.89819747915693,0.23872887541202248,1.0927288268608724,16.11465672189672
m1319.ply,0.23603856260026762,16.908041268207857,0.12419068923456633,1.0003509372302175,36.267719063353475
m1480.ply,2.440742281926478,35.78157188681402,0.28175329146828965,1.0502644793834859,15.80572547112044
m1494.ply,2.2028076680660984,22.186908365486705,0.27105968153357995,1.0126657868483313,12.510220597427608
m1127.ply,0.977225377340794,76.03174792133976,0.17029475493559829,1.0283244099306805,24.85815230004506
m1133.ply,0.9571047609664567,78.98984446402176,0.23100548346642036,1.0102082071545653,14.13815097122647
m1251.ply,1.2762893275503597,141.80159287709176,0.23605753701875054,1.021832893572889,16.668114661010474
m1537.ply,1.3083596381242382,7.853058443462014,0.06679224945136979,1.0137762422712486,35.44443583337795
m1523.ply,1.3161434945015498,8.27677637757882,0.11099567128860297,1.0139740669074953,25.915153707508953
m1245.ply,0.6337209830716337,44.15090104947158,0.21694321365526067,1.0003266094574144,24.101350702575115
m1279.ply,0.3149215037047195,227.1811094372328,0.07077822172970238,1.001017328752385,46.950581401104195
m1292.ply,0.6860723720310715,15.224940912652526,0.13418566235225882,1.00037296420428,42.20042327551108
m1286.ply,0.4316932881373978,121.57818276691192,0.06124680500222801,1.0026322038578437,107.94738302462744
m1287.ply,0.3738816490825605,239.79022827939377,0.04328622010892902,1.0005511926098756,63.46955305739918
m1293.ply,0.6212263262998676,222.8445477851781,0.13975285151518324,1.0003686824795146,11.777614293536635
m1278.ply,0.2385817501851238,130.3638499999813,0.05381272629688694,1.0011497157781863,43.13326759362937
m1522.ply,1.3302028668273818,7.90106112513103,0.11177258161520842,1.0236956218488191,22.771596764141965
m1244.ply,0.5691578599785098,43.123183550977586,0.07038714247280843,1.0024846548453068,58.04680393421726
m1250.ply,1.062150396530258,102.72542448782195,0.18196939716135696,1.000015006080069,20.722343089947255
m1536.ply,1.2584698071259912,2.390117472622999,0.12551557914509126,1.0015409268393218,19.5868650160157
m1132.ply,0.8817203252460882,157.1652950179041,0.14820142797050473,1.0151074118812609,39.869865807282146
m1126.ply,1.1107651747725422,105.07681909544435,0.18796223154151193,1.04115709425917,22.18888156215593
m1495.ply,2.2100783544038762,120.74893718275223,0.1568772285939546,1.0188912022534193,25.19647769926143
m1481.ply,1.190585384824062,21.495461887951247,0.19927690205012194,1.0179648146046396,34.42335573004597
m1318.ply,0.5650192963141868,71.6262813147442,0.12881012165432315,1.0133532937489755,39.103919028996685
m1456.ply,3.0123488419616207,26.199398369948664,0.23259384561507446,1.1353123870277275,20.097885228880315
m1330.ply,0.3175520261718303,35.19958067315943,0.061895729273896825,1.017478359723931,22.05379843267712
m1324.ply,0.8097826098989651,44.59087217856017,0.35036281694493354,1.0052042603886637,4.8949490910309414
m1442.ply,0.690853424005934,11.137931305931197,0.04404161104822513,1.014847129645962,87.44916562160829
m1419.ply,2.688284079171834,55.03449864607128,0.13635388187772324,1.0813269077264165,32.22407758790515
m1343.ply,2.589296887672126,2.8553592587502674,0.5026787595891793,1.0025037022589078,3.4868596968820795
m1425.ply,2.128703314555178,184.7570310222212,0.08349453221896352,1.0075931766254367,14.299587276240128
m1431.ply,0.41403189882839453,23.59500700780934,0.053893567068517646,1.0016958189074412,33.40615289733126
m1357.ply,1.2899245760545295,0,0.06287810076613899,1.0154839776238518,66.11898294098691
m1380.ply,2.316541813757064,31.619153261143783,0.38066774011509397,1.0011467722813914,3.236124703675244
m1394.ply,0.9018974510579726,807.127111119478,0.1015608181222305,1.0099400410912507,2.7215646259266677
m1169.ply,1.2762893275503597,141.80159287709176,0.23605753701875054,1.021832893572889,16.668114661010474
m1141.ply,1.0282719827394733,252.6567794912028,0.19194591398134675,1.00000160487533,6.655198570265054
m1155.ply,0.4644333192605539,14.160280790325222,0.16214692928954788,1.000521803714369,27.88956836699925
m1182.ply,0.612564418173135,46.94706624517917,0.12813994923669858,1.0140744794367027,51.613293750445315
m1196.ply,0.9020511458970673,77.96624452898612,0.14531361564076462,1.0000300712371182,44.891455438584984
m1579.ply,0.7819937384546678,4.882913303686903,0.06312768890461634,1.0402606801355854,44.3938054974967
m1237.ply,0.6888097664105158,39.778526110515514,0.17651757947044355,1.0019323635351787,59.128250634200846
m1551.ply,2.485327844764277,15.563901739794968,0.11607162923788739,1.059197117715187,29.18979694329534
m1545.ply,2.3702890714145153,16.59831944417393,0.11731970396658165,1.0354953974257721,21.414535772605056
m1223.ply,0.6942487597991482,88.01539563298871,0.13992421586596107,1.0004741708113634,65.74471850453395
m1586.ply,3.333389481912434,1002.5277964080138,0.12397856631764403,1.015166595479869,11.38380223547077
m1587.ply,2.7706700192118183,201.76318296277012,0.15300636890075747,1.0567197448063446,5.736007965012
m740.ply,5.232567413663022,1.7821696417896464,0.4814548306396689,1.0661138571875746,4.810652167481624
m1544.ply,3.133164529361565,717.7921731679523,0.1136731472685846,1.0424455040357887,27.230883802146018
m1222.ply,1.3334405497617763,29.243171750420956,0.346678739974982,1.0619905602258348,15.001407953229034
m1236.ply,0.6507057564303425,75.56292963826343,0.13865410404146172,1.0161643548699923,60.02095927183142
m1550.ply,1.4736208127874455,8.725605082365798,0.11740869025702994,1.0012032652293101,25.130929598612077
m1578.ply,1.2347633216227343,12.923794208681153,0.07731118630836509,1.0527101663861156,29.93384418350524
m1197.ply,0.4810424290402793,41.16607573335549,0.06705997081233539,1.001172703727705,143.72052629619245
m1183.ply,1.3516827499418074,97.71327683852299,0.17084480492124499,1.0592136287736957,42.04233244952634
m1154.ply,0.5859204512005699,42.41826173272034,0.21339547827125172,1.0105605664003703,35.7858053693648
m1140.ply,1.7359716483758698,456.55410877993796,0.3340075046395812,1.000001642130101,3.989664374645893
m1168.ply,0.6610491649922994,47.27891592733111,0.12223631702821658,1.0206572043858464,63.18997941497922
m1395.ply,1.1341445740409832,20.097456205498528,0.21395331111650126,1.0318371263655317,24.714355353646102
m1381.ply,4.894869497922038,4459.804781668167,0.451482632717745,1.0002605358207184,4.187038929967038
m1430.ply,0.386698351238998,23.886841938509814,0.04469384488615147,1.0001661380126445,50.35880146007221
m1356.ply,1.5390067476709133,99.75724539663811,0.10817258495302084,1.0473243760221058,58.88910291716446
m1342.ply,1.5956605768651333,1.611085903334071,0.3867066426299104,1.0010543305468236,10.944949226324605
m1424.ply,3.7115716662170675,161.48544035105783,0.2049770774252857,1.0392601504203238,15.068956328944667
m1418.ply,2.457174381066485,35.03423512941817,0.21900175216111872,1.0407731987659095,7.282557596058856
m1368.ply,0.7226475266206889,69.39014635736851,0.04169437188022827,1.012965055028523,116.93794145624918
m1354.ply,1.3100168305521736,69.58498389050034,0.13583804024920623,1.0212283012833985,8.50217578930814
m1432.ply,0.31181864379323204,21.03298214184143,0.026266093492931575,1.0000236355387038,232.41328278371915
m1426.ply,4.977325593226036,508.9322694508146,0.18692498804524849,1.0708751013847326,9.734605569322483
m1340.ply,0.5190861010398697,1.102022925145085,0.1280189895108037,1.0000619055193687,25.606890968887704
m1397.ply,1.1065962325992889,24.493642911162297,0.2799163253752761,1.0431950291771122,22.468147399030745
m1383.ply,3.157304567340572,0,0.22642093854516565,1.001286297998753,13.576666682453268
m1156.ply,0.4586557461919719,16.711541230882325,0.14208196864841227,1.0000000000001166,53.68239059082133
m1142.ply,0.9906796541135884,4616.611593770194,0.11644725877535844,1.013952376990773,14.870135631423974
m1195.ply,1.0544518024317544,119.65777521011223,0.16258161148414985,1.0000038893086713,32.65278359008943
m1181.ply,0.7409037607382163,77.43398534950047,0.18619035566533654,1.027630704997658,96.34516866110745
m1208.ply,0.7506489058820444,35.339872013615434,0.14298628693929505,1.0037447751144444,31.244711064724576
m1220.ply,0.5835595316886923,51.91027236823007,0.14390211450229567,1.0145053927627141,49.32365401830177
m1546.ply,4.347489756042975,155.0168262657331,0.14876277814305228,1.1508463364909414,27.19135169470907
m1552.ply,1.3983930794211044,8.14091467653231,0.13013270780527098,1.0097509926137864,17.859119211806757
m1234.ply,0.5573607466144103,41.886062539934144,0.16705512254452834,1.000031114142432,64.44908687514857
m1585.ply,3.4212001975409114,1393.935481862574,0.1891927070317848,1.0096846622990658,9.296869913254344
m1584.ply,2.1450061430355194,9.743471639007494,0.22657502664815254,1.0135251477945244,11.917693204627481
m1553.ply,0.9081419348006972,1.9549085122180088,0.14291998915191462,1.0209425184284442,18.14065147037892
m1235.ply,0.6588871329980652,38.90394244121476,0.12799074663332521,1.0233698873282093,110.0716163190532
m1221.ply,1.0421596808700393,35.253500437125645,0.18926050548670137,1.0292881811928682,10.348498138593374
m1547.ply,1.1447982271622181,4.1351827279766695,0.13873505587022816,1.073327396799488,20.510309290078947
m1209.ply,1.163137556278326,26.440485649219056,0.25339520507945945,1.0126731301347458,70.16775484419217
m1180.ply,0.7125691991445308,98.63430047526276,0.14954733932114028,1.0199339709160868,57.785708455739346
m1194.ply,0.9171457497231348,80.81073259405568,0.18067588494554454,1.0000776987303672,59.04729165838451
m1143.ply,1.4155743676720758,2615.2043332287844,0.10275918431112796,1.0146845271586384,13.725414656654225
m1157.ply,0.46647763877365417,38.205841922832775,0.10795568835874,1.0104605709239565,57.67791169125676
m1382.ply,1.8290277074951993,3.6236707053728145,0.2725499838266006,1.0004655714631656,8.053694064576158
m1396.ply,1.366527813819066,46.924606275603956,0.23126491746195985,1.029775344769334,22.02513329813813
m1427.ply,0.37921771774308144,41.62625524011002,0.036888848219762016,1.0009636606615322,28.856192664591255
m1341.ply,0.6592355977749611,1.53618876561776,0.13930575865965866,0.999999983660608,31.44498075172755
m1355.ply,0.7161649203194982,31.04006661649464,0.10971339721060151,1.0177581631037926,14.33516589241516
m1433.ply,0.4580288887455418,17.260823391639054,0.05678072650233956,1.0004634795336353,33.502877503689554
m1369.ply,0.6226029637150097,44.105665181745806,0.0832311631613003,1.0189794357295396,31.467609891270467
m1437.ply,0.33170124720254146,21.420801026365886,0.03132426290054242,1.0001946021658907,109.57403958719097
m1351.ply,0.6321796086852227,5.089761934293563,0.04037274407721214,1.0009858484794458,40.265889558213985
m1345.ply,2.3862897292988725,229172.3387972409,0.36592789972746687,1.0001517837674774,2.289820661909211
m1423.ply,1.4516422467253687,43.80021429315231,0.11189352161809159,1.0223069040146753,8.68970956513675
m1379.ply,2.9667841438577525,376.93170250657306,0.09395326250200675,1.002692876751102,44.33263129841915
m1392.ply,3.548984283543589,365.1754414939802,0.3207714026930262,1.1744724229371373,3.2568250515068122
m1386.ply,2.6245694637390535,18.738820314462966,0.3286848413907606,1.0000000011566852,3.27420129941289
m1153.ply,0.830562248779948,40.156224443303934,0.2784087272473106,1.029751983312792,52.10668024465882
m1147.ply,0.6493987601403401,33.08113613956698,0.2325435594958976,1.0041109274696194,29.42104410002704
m1190.ply,0.6278543787835038,52.44888648571237,0.11641958782745153,1.0017637001654935,18.77753638926858
m1184.ply,0.48101475362365653,23.720463669336315,0.06042174556454161,1.005770317827145,40.707146971112365
m1543.ply,1.4369546717955513,7.675327050621818,0.1287357983777709,1.0116707411678723,23.168743857004294
